image_id,rel_path,class_id,omega
n03041632_76163,Noisy Images/phase_noise_125/n03041632_76163.png,113,125.0
n04467665_1187,Noisy Images/phase_noise_125/n04467665_1187.png,130,125.0
n03344393_5423,Noisy Images/phase_noise_125/n03344393_5423.png,117,125.0
n02690373_5177,Noisy Images/phase_noise_125/n02690373_5177.png,106,125.0
n04111531_9026,Noisy Images/phase_noise_125/n04111531_9026.png,126,125.0
n01820546_1354,Noisy Images/phase_noise_125/n01820546_1354.png,16,125.0
n02133161_252,Noisy Images/phase_noise_125/n02133161_252.png,101,125.0
n03041632_2058,Noisy Images/phase_noise_125/n03041632_2058.png,113,125.0
n04429376_57425,Noisy Images/phase_noise_125/n04429376_57425.png,129,125.0
n04111531_4879,Noisy Images/phase_noise_125/n04111531_4879.png,126,125.0
n04591713_906,Noisy Images/phase_noise_125/n04591713_906.png,136,125.0
n02133161_3183,Noisy Images/phase_noise_125/n02133161_3183.png,101,125.0
n03792782_5405,Noisy Images/phase_noise_125/n03792782_5405.png,121,125.0
n04285008_16670,Noisy Images/phase_noise_125/n04285008_16670.png,128,125.0
n02123159_7390,Noisy Images/phase_noise_125/n02123159_7390.png,95,125.0
n01601694_10499,Noisy Images/phase_noise_125/n01601694_10499.png,7,125.0
n03344393_5184,Noisy Images/phase_noise_125/n03344393_5184.png,117,125.0
n04579145_6635,Noisy Images/phase_noise_125/n04579145_6635.png,135,125.0
n02123394_8164,Noisy Images/phase_noise_125/n02123394_8164.png,96,125.0
n02123394_2461,Noisy Images/phase_noise_125/n02123394_2461.png,96,125.0
n03662601_8406,Noisy Images/phase_noise_125/n03662601_8406.png,120,125.0
n04111531_21918,Noisy Images/phase_noise_125/n04111531_21918.png,126,125.0
n04505470_8828,Noisy Images/phase_noise_125/n04505470_8828.png,131,125.0
n02099601_5760,Noisy Images/phase_noise_125/n02099601_5760.png,62,125.0
n03085013_16724,Noisy Images/phase_noise_125/n03085013_16724.png,114,125.0
n02951358_2416,Noisy Images/phase_noise_125/n02951358_2416.png,112,125.0
n04285008_7082,Noisy Images/phase_noise_125/n04285008_7082.png,128,125.0
n04111531_9178,Noisy Images/phase_noise_125/n04111531_9178.png,126,125.0
n04285008_7900,Noisy Images/phase_noise_125/n04285008_7900.png,128,125.0
n04285008_7096,Noisy Images/phase_noise_125/n04285008_7096.png,128,125.0
n04111531_5756,Noisy Images/phase_noise_125/n04111531_5756.png,126,125.0
n04111531_12450,Noisy Images/phase_noise_125/n04111531_12450.png,126,125.0
n02708093_960,Noisy Images/phase_noise_125/n02708093_960.png,107,125.0
n02504013_3861,Noisy Images/phase_noise_125/n02504013_3861.png,104,125.0
n04285008_6439,Noisy Images/phase_noise_125/n04285008_6439.png,128,125.0
n02504458_5190,Noisy Images/phase_noise_125/n02504458_5190.png,105,125.0
n04111531_22020,Noisy Images/phase_noise_125/n04111531_22020.png,126,125.0
n04548280_1947,Noisy Images/phase_noise_125/n04548280_1947.png,132,125.0
n02132136_7863,Noisy Images/phase_noise_125/n02132136_7863.png,100,125.0
n04505470_7312,Noisy Images/phase_noise_125/n04505470_7312.png,131,125.0
n04099969_9194,Noisy Images/phase_noise_125/n04099969_9194.png,125,125.0
n02504013_93,Noisy Images/phase_noise_125/n02504013_93.png,104,125.0
n02006656_30849,Noisy Images/phase_noise_125/n02006656_30849.png,26,125.0
n04612504_4199,Noisy Images/phase_noise_125/n04612504_4199.png,137,125.0
n02504013_5783,Noisy Images/phase_noise_125/n02504013_5783.png,104,125.0
n03376595_14240,Noisy Images/phase_noise_125/n03376595_14240.png,118,125.0
n02690373_5374,Noisy Images/phase_noise_125/n02690373_5374.png,106,125.0
n02099849_1285,Noisy Images/phase_noise_125/n02099849_1285.png,64,125.0
n02124075_379,Noisy Images/phase_noise_125/n02124075_379.png,98,125.0
n03041632_20697,Noisy Images/phase_noise_125/n03041632_20697.png,113,125.0
n03085013_23549,Noisy Images/phase_noise_125/n03085013_23549.png,114,125.0
n03792782_176,Noisy Images/phase_noise_125/n03792782_176.png,121,125.0
n03100240_3205,Noisy Images/phase_noise_125/n03100240_3205.png,115,125.0
n02111500_4875,Noisy Images/phase_noise_125/n02111500_4875.png,88,125.0
n02132136_2313,Noisy Images/phase_noise_125/n02132136_2313.png,100,125.0
n03041632_47234,Noisy Images/phase_noise_125/n03041632_47234.png,113,125.0
n03041632_11700,Noisy Images/phase_noise_125/n03041632_11700.png,113,125.0
n02823428_334,Noisy Images/phase_noise_125/n02823428_334.png,110,125.0
n02690373_6319,Noisy Images/phase_noise_125/n02690373_6319.png,106,125.0
n02113712_6618,Noisy Images/phase_noise_125/n02113712_6618.png,93,125.0
n03662601_2048,Noisy Images/phase_noise_125/n03662601_2048.png,120,125.0
n03196217_7414,Noisy Images/phase_noise_125/n03196217_7414.png,116,125.0
n02123045_2719,Noisy Images/phase_noise_125/n02123045_2719.png,94,125.0
n03417042_9480,Noisy Images/phase_noise_125/n03417042_9480.png,119,125.0
n04099969_4100,Noisy Images/phase_noise_125/n04099969_4100.png,125,125.0
n04111531_11589,Noisy Images/phase_noise_125/n04111531_11589.png,126,125.0
n02109525_23299,Noisy Images/phase_noise_125/n02109525_23299.png,86,125.0
n03376595_54,Noisy Images/phase_noise_125/n03376595_54.png,118,125.0
n04273569_5891,Noisy Images/phase_noise_125/n04273569_5891.png,127,125.0
n04467665_55374,Noisy Images/phase_noise_125/n04467665_55374.png,130,125.0
n01795545_9555,Noisy Images/phase_noise_125/n01795545_9555.png,10,125.0
n02708093_7032,Noisy Images/phase_noise_125/n02708093_7032.png,107,125.0
n02690373_7748,Noisy Images/phase_noise_125/n02690373_7748.png,106,125.0
n04505470_5063,Noisy Images/phase_noise_125/n04505470_5063.png,131,125.0
n04560804_17045,Noisy Images/phase_noise_125/n04560804_17045.png,134,125.0
n02814533_96168,Noisy Images/phase_noise_125/n02814533_96168.png,109,125.0
n02690373_10006,Noisy Images/phase_noise_125/n02690373_10006.png,106,125.0
n03662601_22726,Noisy Images/phase_noise_125/n03662601_22726.png,120,125.0
n03796401_40,Noisy Images/phase_noise_125/n03796401_40.png,122,125.0
n04111531_12903,Noisy Images/phase_noise_125/n04111531_12903.png,126,125.0
n03196217_8726,Noisy Images/phase_noise_125/n03196217_8726.png,116,125.0
n03196217_3868,Noisy Images/phase_noise_125/n03196217_3868.png,116,125.0
n04273569_3598,Noisy Images/phase_noise_125/n04273569_3598.png,127,125.0
n04429376_54538,Noisy Images/phase_noise_125/n04429376_54538.png,129,125.0
n02823428_1493,Noisy Images/phase_noise_125/n02823428_1493.png,110,125.0
n02835271_2960,Noisy Images/phase_noise_125/n02835271_2960.png,111,125.0
n02123159_899,Noisy Images/phase_noise_125/n02123159_899.png,95,125.0
n01558993_4297,Noisy Images/phase_noise_125/n01558993_4297.png,4,125.0
n02814533_1934,Noisy Images/phase_noise_125/n02814533_1934.png,109,125.0
n04505470_2709,Noisy Images/phase_noise_125/n04505470_2709.png,131,125.0
n04111531_8658,Noisy Images/phase_noise_125/n04111531_8658.png,126,125.0
n03041632_52371,Noisy Images/phase_noise_125/n03041632_52371.png,113,125.0
n04548280_2045,Noisy Images/phase_noise_125/n04548280_2045.png,132,125.0
n02504458_6931,Noisy Images/phase_noise_125/n02504458_6931.png,105,125.0
n04111531_523,Noisy Images/phase_noise_125/n04111531_523.png,126,125.0
n03796401_16603,Noisy Images/phase_noise_125/n03796401_16603.png,122,125.0
n02690373_6491,Noisy Images/phase_noise_125/n02690373_6491.png,106,125.0
n03100240_441,Noisy Images/phase_noise_125/n03100240_441.png,115,125.0
n04548280_8583,Noisy Images/phase_noise_125/n04548280_8583.png,132,125.0
n04285008_7325,Noisy Images/phase_noise_125/n04285008_7325.png,128,125.0
n04273569_4584,Noisy Images/phase_noise_125/n04273569_4584.png,127,125.0
n01824575_2244,Noisy Images/phase_noise_125/n01824575_2244.png,17,125.0
n04591713_6069,Noisy Images/phase_noise_125/n04591713_6069.png,136,125.0
n04273569_17179,Noisy Images/phase_noise_125/n04273569_17179.png,127,125.0
n02814533_45692,Noisy Images/phase_noise_125/n02814533_45692.png,109,125.0
n04579145_2046,Noisy Images/phase_noise_125/n04579145_2046.png,135,125.0
n03796401_21290,Noisy Images/phase_noise_125/n03796401_21290.png,122,125.0
n04612504_8599,Noisy Images/phase_noise_125/n04612504_8599.png,137,125.0
n03344393_399,Noisy Images/phase_noise_125/n03344393_399.png,117,125.0
n04505470_3615,Noisy Images/phase_noise_125/n04505470_3615.png,131,125.0
n02504458_1291,Noisy Images/phase_noise_125/n02504458_1291.png,105,125.0
n03417042_16403,Noisy Images/phase_noise_125/n03417042_16403.png,119,125.0
n03085013_22928,Noisy Images/phase_noise_125/n03085013_22928.png,114,125.0
n02708093_1094,Noisy Images/phase_noise_125/n02708093_1094.png,107,125.0
n01558993_6287,Noisy Images/phase_noise_125/n01558993_6287.png,4,125.0
n03085013_2432,Noisy Images/phase_noise_125/n03085013_2432.png,114,125.0
n02106550_6482,Noisy Images/phase_noise_125/n02106550_6482.png,76,125.0
n03196217_3272,Noisy Images/phase_noise_125/n03196217_3272.png,116,125.0
n03100240_7113,Noisy Images/phase_noise_125/n03100240_7113.png,115,125.0
n03041632_22286,Noisy Images/phase_noise_125/n03041632_22286.png,113,125.0
n04285008_15181,Noisy Images/phase_noise_125/n04285008_15181.png,128,125.0
n02708093_8073,Noisy Images/phase_noise_125/n02708093_8073.png,107,125.0
n04429376_9517,Noisy Images/phase_noise_125/n04429376_9517.png,129,125.0
n02123394_8605,Noisy Images/phase_noise_125/n02123394_8605.png,96,125.0
n04099969_7545,Noisy Images/phase_noise_125/n04099969_7545.png,125,125.0
n01798484_2289,Noisy Images/phase_noise_125/n01798484_2289.png,12,125.0
n02124075_15031,Noisy Images/phase_noise_125/n02124075_15031.png,98,125.0
n03376595_7262,Noisy Images/phase_noise_125/n03376595_7262.png,118,125.0
n03983396_7378,Noisy Images/phase_noise_125/n03983396_7378.png,124,125.0
n03796401_2543,Noisy Images/phase_noise_125/n03796401_2543.png,122,125.0
n02132136_6777,Noisy Images/phase_noise_125/n02132136_6777.png,100,125.0
n04548280_4582,Noisy Images/phase_noise_125/n04548280_4582.png,132,125.0
n04579145_7667,Noisy Images/phase_noise_125/n04579145_7667.png,135,125.0
n02090379_3045,Noisy Images/phase_noise_125/n02090379_3045.png,41,125.0
n02690373_18845,Noisy Images/phase_noise_125/n02690373_18845.png,106,125.0
n04099969_1527,Noisy Images/phase_noise_125/n04099969_1527.png,125,125.0
n04273569_5276,Noisy Images/phase_noise_125/n04273569_5276.png,127,125.0
n02690373_2408,Noisy Images/phase_noise_125/n02690373_2408.png,106,125.0
n02835271_18386,Noisy Images/phase_noise_125/n02835271_18386.png,111,125.0
n02690373_9401,Noisy Images/phase_noise_125/n02690373_9401.png,106,125.0
n04591713_2032,Noisy Images/phase_noise_125/n04591713_2032.png,136,125.0
n04111531_5168,Noisy Images/phase_noise_125/n04111531_5168.png,126,125.0
n03983396_971,Noisy Images/phase_noise_125/n03983396_971.png,124,125.0
n04579145_558,Noisy Images/phase_noise_125/n04579145_558.png,135,125.0
n04285008_12438,Noisy Images/phase_noise_125/n04285008_12438.png,128,125.0
n04099969_5190,Noisy Images/phase_noise_125/n04099969_5190.png,125,125.0
n02690373_2232,Noisy Images/phase_noise_125/n02690373_2232.png,106,125.0
n03344393_7018,Noisy Images/phase_noise_125/n03344393_7018.png,117,125.0
n01818515_2312,Noisy Images/phase_noise_125/n01818515_2312.png,14,125.0
n02125311_8689,Noisy Images/phase_noise_125/n02125311_8689.png,99,125.0
n03085013_4281,Noisy Images/phase_noise_125/n03085013_4281.png,114,125.0
n02504458_8103,Noisy Images/phase_noise_125/n02504458_8103.png,105,125.0
n02814533_29367,Noisy Images/phase_noise_125/n02814533_29367.png,109,125.0
n02124075_11068,Noisy Images/phase_noise_125/n02124075_11068.png,98,125.0
n03417042_10885,Noisy Images/phase_noise_125/n03417042_10885.png,119,125.0
n04111531_1708,Noisy Images/phase_noise_125/n04111531_1708.png,126,125.0
n02951358_26227,Noisy Images/phase_noise_125/n02951358_26227.png,112,125.0
n01828970_2030,Noisy Images/phase_noise_125/n01828970_2030.png,18,125.0
n03662601_1197,Noisy Images/phase_noise_125/n03662601_1197.png,120,125.0
n02504013_2945,Noisy Images/phase_noise_125/n02504013_2945.png,104,125.0
n04111531_4116,Noisy Images/phase_noise_125/n04111531_4116.png,126,125.0
n02123394_525,Noisy Images/phase_noise_125/n02123394_525.png,96,125.0
n02690373_10374,Noisy Images/phase_noise_125/n02690373_10374.png,106,125.0
n03041632_35260,Noisy Images/phase_noise_125/n03041632_35260.png,113,125.0
n02690373_971,Noisy Images/phase_noise_125/n02690373_971.png,106,125.0
n01582220_9857,Noisy Images/phase_noise_125/n01582220_9857.png,5,125.0
n04548280_5845,Noisy Images/phase_noise_125/n04548280_5845.png,132,125.0
n02134084_134,Noisy Images/phase_noise_125/n02134084_134.png,102,125.0
n02708093_2588,Noisy Images/phase_noise_125/n02708093_2588.png,107,125.0
n03041632_48062,Noisy Images/phase_noise_125/n03041632_48062.png,113,125.0
n02504458_7144,Noisy Images/phase_noise_125/n02504458_7144.png,105,125.0
n02123045_9305,Noisy Images/phase_noise_125/n02123045_9305.png,94,125.0
n02814533_26334,Noisy Images/phase_noise_125/n02814533_26334.png,109,125.0
n03662601_10425,Noisy Images/phase_noise_125/n03662601_10425.png,120,125.0
n03417042_9693,Noisy Images/phase_noise_125/n03417042_9693.png,119,125.0
n02090379_1687,Noisy Images/phase_noise_125/n02090379_1687.png,41,125.0
n03983396_13193,Noisy Images/phase_noise_125/n03983396_13193.png,124,125.0
n03041632_35116,Noisy Images/phase_noise_125/n03041632_35116.png,113,125.0
n02091134_12017,Noisy Images/phase_noise_125/n02091134_12017.png,44,125.0
n02504013_6857,Noisy Images/phase_noise_125/n02504013_6857.png,104,125.0
n03792782_15431,Noisy Images/phase_noise_125/n03792782_15431.png,121,125.0
n03417042_7682,Noisy Images/phase_noise_125/n03417042_7682.png,119,125.0
n03662601_13715,Noisy Images/phase_noise_125/n03662601_13715.png,120,125.0
n02814533_83614,Noisy Images/phase_noise_125/n02814533_83614.png,109,125.0
n03792782_35669,Noisy Images/phase_noise_125/n03792782_35669.png,121,125.0
n02504458_7966,Noisy Images/phase_noise_125/n02504458_7966.png,105,125.0
n04505470_8018,Noisy Images/phase_noise_125/n04505470_8018.png,131,125.0
n04111531_7965,Noisy Images/phase_noise_125/n04111531_7965.png,126,125.0
n02134084_3898,Noisy Images/phase_noise_125/n02134084_3898.png,102,125.0
n02814533_874,Noisy Images/phase_noise_125/n02814533_874.png,109,125.0
n02106662_50313,Noisy Images/phase_noise_125/n02106662_50313.png,77,125.0
n02027492_1678,Noisy Images/phase_noise_125/n02027492_1678.png,33,125.0
n02134418_5537,Noisy Images/phase_noise_125/n02134418_5537.png,103,125.0
n04111531_8263,Noisy Images/phase_noise_125/n04111531_8263.png,126,125.0
n03792782_1466,Noisy Images/phase_noise_125/n03792782_1466.png,121,125.0
n04612504_2471,Noisy Images/phase_noise_125/n04612504_2471.png,137,125.0
n02814533_25986,Noisy Images/phase_noise_125/n02814533_25986.png,109,125.0
n03196217_8251,Noisy Images/phase_noise_125/n03196217_8251.png,116,125.0
n04111531_27,Noisy Images/phase_noise_125/n04111531_27.png,126,125.0
n02132136_1393,Noisy Images/phase_noise_125/n02132136_1393.png,100,125.0
n02504013_6897,Noisy Images/phase_noise_125/n02504013_6897.png,104,125.0
n02134418_2884,Noisy Images/phase_noise_125/n02134418_2884.png,103,125.0
n02006656_11301,Noisy Images/phase_noise_125/n02006656_11301.png,26,125.0
n04429376_7892,Noisy Images/phase_noise_125/n04429376_7892.png,129,125.0
n04548280_4392,Noisy Images/phase_noise_125/n04548280_4392.png,132,125.0
n04467665_25130,Noisy Images/phase_noise_125/n04467665_25130.png,130,125.0
n02835271_7628,Noisy Images/phase_noise_125/n02835271_7628.png,111,125.0
n03983396_5394,Noisy Images/phase_noise_125/n03983396_5394.png,124,125.0
n04548280_2091,Noisy Images/phase_noise_125/n04548280_2091.png,132,125.0
n04285008_4834,Noisy Images/phase_noise_125/n04285008_4834.png,128,125.0
n02106662_5916,Noisy Images/phase_noise_125/n02106662_5916.png,77,125.0
n04111531_5357,Noisy Images/phase_noise_125/n04111531_5357.png,126,125.0
n02690373_6492,Noisy Images/phase_noise_125/n02690373_6492.png,106,125.0
n02504013_174,Noisy Images/phase_noise_125/n02504013_174.png,104,125.0
n02113624_613,Noisy Images/phase_noise_125/n02113624_613.png,92,125.0
n02823428_1491,Noisy Images/phase_noise_125/n02823428_1491.png,110,125.0
n04548280_8225,Noisy Images/phase_noise_125/n04548280_8225.png,132,125.0
n02123394_1756,Noisy Images/phase_noise_125/n02123394_1756.png,96,125.0
n03417042_5257,Noisy Images/phase_noise_125/n03417042_5257.png,119,125.0
n02835271_11995,Noisy Images/phase_noise_125/n02835271_11995.png,111,125.0
n03041632_5916,Noisy Images/phase_noise_125/n03041632_5916.png,113,125.0
n02093859_2564,Noisy Images/phase_noise_125/n02093859_2564.png,50,125.0
n02133161_1433,Noisy Images/phase_noise_125/n02133161_1433.png,101,125.0
n02708093_2824,Noisy Images/phase_noise_125/n02708093_2824.png,107,125.0
n02017213_17013,Noisy Images/phase_noise_125/n02017213_17013.png,31,125.0
n02951358_3452,Noisy Images/phase_noise_125/n02951358_3452.png,112,125.0
n02504458_4117,Noisy Images/phase_noise_125/n02504458_4117.png,105,125.0
n02097130_2321,Noisy Images/phase_noise_125/n02097130_2321.png,57,125.0
n02133161_1427,Noisy Images/phase_noise_125/n02133161_1427.png,101,125.0
n02690373_3272,Noisy Images/phase_noise_125/n02690373_3272.png,106,125.0
n04505470_2909,Noisy Images/phase_noise_125/n04505470_2909.png,131,125.0
n02123597_6333,Noisy Images/phase_noise_125/n02123597_6333.png,97,125.0
n03041632_4806,Noisy Images/phase_noise_125/n03041632_4806.png,113,125.0
n03100240_12065,Noisy Images/phase_noise_125/n03100240_12065.png,115,125.0
n02134084_27094,Noisy Images/phase_noise_125/n02134084_27094.png,102,125.0
n04467665_21603,Noisy Images/phase_noise_125/n04467665_21603.png,130,125.0
n04111531_4939,Noisy Images/phase_noise_125/n04111531_4939.png,126,125.0
n02504013_1844,Noisy Images/phase_noise_125/n02504013_1844.png,104,125.0
n02504013_6118,Noisy Images/phase_noise_125/n02504013_6118.png,104,125.0
n04099969_13775,Noisy Images/phase_noise_125/n04099969_13775.png,125,125.0
n03417042_9689,Noisy Images/phase_noise_125/n03417042_9689.png,119,125.0
n03662601_8787,Noisy Images/phase_noise_125/n03662601_8787.png,120,125.0
n03662601_8778,Noisy Images/phase_noise_125/n03662601_8778.png,120,125.0
n03376595_9650,Noisy Images/phase_noise_125/n03376595_9650.png,118,125.0
n02133161_489,Noisy Images/phase_noise_125/n02133161_489.png,101,125.0
n02132136_50,Noisy Images/phase_noise_125/n02132136_50.png,100,125.0
n04111531_505,Noisy Images/phase_noise_125/n04111531_505.png,126,125.0
n02690373_4061,Noisy Images/phase_noise_125/n02690373_4061.png,106,125.0
n02690373_7408,Noisy Images/phase_noise_125/n02690373_7408.png,106,125.0
n03344393_6849,Noisy Images/phase_noise_125/n03344393_6849.png,117,125.0
n04505470_4997,Noisy Images/phase_noise_125/n04505470_4997.png,131,125.0
n02504013_6722,Noisy Images/phase_noise_125/n02504013_6722.png,104,125.0
n02105251_5812,Noisy Images/phase_noise_125/n02105251_5812.png,72,125.0
n03376595_17811,Noisy Images/phase_noise_125/n03376595_17811.png,118,125.0
n02133161_10324,Noisy Images/phase_noise_125/n02133161_10324.png,101,125.0
n04111531_20429,Noisy Images/phase_noise_125/n04111531_20429.png,126,125.0
